136,3215, 0:31:22 42:41:56 3132    83  Pointe de Litérole & Pico Royo (3121), 0:31:22 42:41:56,42:41:56, 0:31:22, 0:31:22 42:41:56 3132,3132, 0:31:22 42:41:56 3132    83,  83,"2,7",1293,"0,7",Pointe de Litérole & Pico Royo (3121),3132,83,3215,2019,"Estelle, Eloi, Siloé"
80,3430, 6:58:21 44:09:17 2817   613  MONT MOUNIER, 6:58:21 44:09:17,44:09:17, 6:58:21, 6:58:21 44:09:17 2817,2817, 6:58:21 44:09:17 2817   613, 613,"21,8",1279,"10,5",MONT MOUNIER,2817,613,3430,2004,"Pierric, Marie & Jphi, Carole"
81,3429, 7:41:04 44:10:26 2650   779  Mont Marguareis, 7:41:04 44:10:26,44:10:26, 7:41:04, 7:41:04 44:10:26 2650,2650, 7:41:04 44:10:26 2650   779, 779,"29,4",1278,"14,5",Mont Marguareis,2650,779,3429,2009,
69,3521, 6:51:53 44:29:57 3193   328  ROCCA BLANCA / ROCCA BLANCIA, 6:51:53 44:29:57,44:29:57, 6:51:53, 6:51:53 44:29:57 3193,3193, 6:51:53 44:29:57 3193   328, 328,"10,3",1247,"1,5",ROCCA BLANCA / ROCCA BLANCIA,3193,328,3521,2014,Estelle
60,3618, 6:20:08 44:49:41 3458   160  PIC JOCELME, 6:20:08 44:49:41,44:49:41, 6:20:08, 6:20:08 44:49:41 3458,3458, 6:20:08 44:49:41 3458   160, 160,"4,6",1246,"1,0",PIC JOCELME,3458,160,3618,2003,Estelle + CAF
133,3219, 6:34:43 44:26:56 2916   303  L'AUPILLON, 6:34:43 44:26:56,44:26:56, 6:34:43, 6:34:43 44:26:56 2916,2916, 6:34:43 44:26:56 2916   303, 303,"10,4",1233,"6,2",L'AUPILLON,2916,303,3219,Automne 2020,Éloi
34,3914, 6:22:07 44:53:17 3847    67  Ailefroide orientale, 6:22:07 44:53:17,44:53:17, 6:22:07, 6:22:07 44:53:17 3847,3847, 6:22:07 44:53:17 3847    67,  67,"1,7",1224,0.5,Ailefroide orientale,3847,67,3914,2003,"Estelle, Sabine"
95,3341, 7:11:22 44:11:56 2938   403  MONT MALINVERN, 7:11:22 44:11:56,44:11:56, 7:11:22, 7:11:22 44:11:56 2938,2938, 7:11:22 44:11:56 2938   403, 403,"13,7",1223,"4,4",MONT MALINVERN,2938,403,3341,2002,Estelle
123,3259, 6:45:33 44:19:50 2886   373  LE CHEVALIER, 6:45:33 44:19:50,44:19:50, 6:45:33, 6:45:33 44:19:50 2886,2886, 6:45:33 44:19:50 2886   373, 373,"12,9",1213,"6,1",LE CHEVALIER,2886,373,3259,2013,Estelle
107,3305, 6:37:50 44:49:22 2903   402  PIC DE PEYRE EYRAUTE, 6:37:50 44:49:22,44:49:22, 6:37:50, 6:37:50 44:49:22 2903,2903, 6:37:50 44:49:22 2903   402, 402,"13,8",1199,"8,6",PIC DE PEYRE EYRAUTE,2903,402,3305,2018,"Estelle, Éloi, Siloé"
121,3289, 6:38:02 44:17:33 2838   451  LE GRAND CHEVAL DE BOIS, 6:38:02 44:17:33,44:17:33, 6:38:02, 6:38:02 44:17:33 2838,2838, 6:38:02 44:17:33 2838   451, 451,"15,9",1173,"5,1",LE GRAND CHEVAL DE BOIS,2838,451,3289,Automne 2002 / 2016,"Estelle / Estelle, Éloi, Siloé"
75,3465, 6:52:39 44:29:17 3165   300  TETE DE SAUTRON, 6:52:39 44:29:17,44:29:17, 6:52:39, 6:52:39 44:29:17 3165,3165, 6:52:39 44:29:17 3165   300, 300,"9,5",1164,"1,5",TETE DE SAUTRON,3165,300,3465,2003,"Estelle, Pierric, Marie, Pascal"
104,3317, 7:12:10 44:06:39 2674   643  MONT PEPOIRI, 7:12:10 44:06:39,44:06:39, 7:12:10, 7:12:10 44:06:39 2674,2674, 7:12:10 44:06:39 2674   643, 643,"24,0",1160,"5,7",MONT PEPOIRI,2674,643,3317,2011,
110,3326, 6:50:47 44:49:33 3078   248  PETIT ROCHEBRUNE, 6:50:47 44:49:33,44:49:33, 6:50:47, 6:50:47 44:49:33 3078,3078, 6:50:47 44:49:33 3078   248, 248,"8,1",1113,"2,8",PETIT ROCHEBRUNE,3078,248,3326,2018,"Estelle, Éloi, Siloé"
61,3591, 6:29:09 44:42:05 3156   435  TETE DE VAUTISSE, 6:29:09 44:42:05,44:42:05, 6:29:09, 6:29:09 44:42:05 3156,3156, 6:29:09 44:42:05 3156   435, 435,"13,8",1112,"7,7",TETE DE VAUTISSE,3156,435,3591,2011,Estelle
27,3997, 6:47:22 45:48:39 3673   324  Dôme de Miage Oriental, 6:47:22 45:48:39,45:48:39, 6:47:22, 6:47:22 45:48:39 3673,3673, 6:47:22 45:48:39 3673   324, 324,"8,8",1103,"1,7",Dôme de Miage Oriental,3673,324,3997,2002,Estelle + Stage CAF
131,3233, 7:25:38 44:04:45 2935   298  Mont Grand Capelet, 7:25:38 44:04:45,44:04:45, 7:25:38, 7:25:38 44:04:45 2935,2935, 7:25:38 44:04:45 2935   298, 298,"10,2",1094,"3,8",Mont Grand Capelet,2935,298,3233,2002,Estelle
129,3244, 7:30:18 44:08:37 2755   489  ROCHE DE L'ABISSE, 7:30:18 44:08:37,44:08:37, 7:30:18, 7:30:18 44:08:37 2755,2755, 7:30:18 44:08:37 2755   489, 489,"17,7",1081,"4,8",ROCHE DE L'ABISSE,2755,489,3244,2009,
76,3449, 6:31:11 44:53:35 2940   509  CIME DE LA CONDAMINE, 6:31:11 44:53:35,44:53:35, 6:31:11, 6:31:11 44:53:35 2940,2940, 6:31:11 44:53:35 2940   509, 509,"17,3",1078,"4,4",CIME DE LA CONDAMINE,2940,509,3449,2018,"Estelle, Éloi, Siloé"
46,3768, 6:47:22 45:48:39 3666   102  Dôme de Miage Occidental, 6:47:22 45:48:39,45:48:39, 6:47:22, 6:47:22 45:48:39 3666,3666, 6:47:22 45:48:39 3666   102, 102,"2,8",1074,"1,0",Dôme de Miage Occidental,3666,102,3768,2002,Estelle + Stage CAF
88,3379, 6:56:14 44:36:02 3216   163  Tête de Malacoste, 6:56:14 44:36:02,44:36:02, 6:56:14, 6:56:14 44:36:02 3216,3216, 6:56:14 44:36:02 3216   163, 163,"5,1",1051,"1,9",Tête de Malacoste,3216,163,3379,Printemps 2004,Estelle
137,3209, 6:41:55 44:48:58 2843   366  Pic de Beaudouis / Pic de Beauduis, 6:41:55 44:48:58,44:48:58, 6:41:55, 6:41:55 44:48:58 2843,2843, 6:41:55 44:48:58 2843   366, 366,"12,9",1030,"3,9",Pic de Beaudouis / Pic de Beauduis,2843,366,3209,2018,"Estelle, Éloi, Siloé"
105,3311, 6:34:24 44:58:48 2869   442  LE GRAND AREA, 6:34:24 44:58:48,44:58:48, 6:34:24, 6:34:24 44:58:48 2869,2869, 6:34:24 44:58:48 2869   442, 442,"15,4",1010,"2,7",LE GRAND AREA,2869,442,3311,2002 et 2018,"Estelle, Pierric, Marie, Laurent, Carole / Estelle, Éloi, Siloé"
101,3415, 6:50:40 44:32:41 3325    90  Pointe d'Aval ou de Chauvet, 6:50:40 44:32:41,44:32:41, 6:50:40, 6:50:40 44:32:41 3325,3325, 6:50:40 44:32:41 3325    90,  90,"2,7",989,"1,0",Pointe d'Aval ou de Chauvet,3325,90,3415,2014,Estelle
84,3416, 6:24:02 44:38:19 2993   423  MOURRE FROID, 6:24:02 44:38:19,44:38:19, 6:24:02, 6:24:02 44:38:19 2993,2993, 6:24:02 44:38:19 2993   423, 423,"14,1",975,"6,5",MOURRE FROID,2993,423,3416,Automne 2007,Estelle
118,3266, 6:27:01 45:17:52 2824   442  GRAND PERRON DES ENCOMBRES, 6:27:01 45:17:52,45:17:52, 6:27:01, 6:27:01 45:17:52 2824,2824, 6:27:01 45:17:52 2824   442, 442,"15,7",974,"6,5",GRAND PERRON DES ENCOMBRES,2824,442,3266,2017,"Estelle, Éloi, Siloé"
124,3255, 6:49:19 45:42:42 3066   189  MONT MIRAVIDI, 6:49:19 45:42:42,45:42:42, 6:49:19, 6:49:19 45:42:42 3066,3066, 6:49:19 45:42:42 3066   189, 189,"6,2",940,"1,7",MONT MIRAVIDI,3066,189,3255,2016,
47,3772, 7:16:48 45:35:31 3630   142  Punta Rossa della Grivola, 7:16:48 45:35:31,45:35:31, 7:16:48, 7:16:48 45:35:31 3630,3630, 7:16:48 45:35:31 3630   142, 142,"3,9",890,"1,0",Punta Rossa della Grivola,3630,142,3772,2015,Estelle
79,3424, 7:04:04 44:43:02 3171   253  MONTE GRANERO, 7:04:04 44:43:02,44:43:02, 7:04:04, 7:04:04 44:43:02 3171,3171, 7:04:04 44:43:02 3171   253, 253,"8,0",888,"4,0",MONTE GRANERO,3171,253,3424,2003,"Estelle, Pierric, Marie, Pascal"
122,3261, 6:21:48 44:44:02 3071   190  ROC DIOLON, 6:21:48 44:44:02,44:44:02, 6:21:48, 6:21:48 44:44:02 3071,3071, 6:21:48 44:44:02 3071   190, 190,"6,2",774,"1,8",ROC DIOLON,3071,190,3261,Automne 2007 / 2015,"Estelle / Estelle, Éloi, Siloé"
91,3353, 6:41:38 45:14:50 3128   225  LE RATEAU D'AUSSOIS, 6:41:38 45:14:50,45:14:50, 6:41:38, 6:41:38 45:14:50 3128,3128, 6:41:38 45:14:50 3128   225, 225,"7,2",766,"1,8",LE RATEAU D'AUSSOIS,3128,225,3353,Automne 2017,"Estelle, Éloi, Siloé"
70,3497, 6:45:19 45:45:51 3196   301  MONT TONDU, 6:45:19 45:45:51,45:45:51, 6:45:19, 6:45:19 45:45:51 3196,3196, 6:45:19 45:45:51 3196   301, 301,"9,4",756,"2,6",MONT TONDU,3196,301,3497,2001,Estelle + Stage CAF
97,3332, 6:52:24 44:32:46 3211   121  Brec de l’Homme, 6:52:24 44:32:46,44:32:46, 6:52:24, 6:52:24 44:32:46 3211,3211, 6:52:24 44:32:46 3211   121, 121,"3,8",756,"0,6",Brec de l’Homme,3211,121,3332,2003,Estelle
135,3243, 7:03:46 44:40:51 3052   191  POINTE JOANNE / Monte Losetta, 7:03:46 44:40:51,44:40:51, 7:03:46, 7:03:46 44:40:51 3052,3052, 7:03:46 44:40:51 3052   191, 191,"6,3",692,"1,0",POINTE JOANNE / Monte Losetta,3052,191,3243,2003,"Estelle, Pierric, Marie, Pascal"
96,3341, 7:00:27 45:23:57 3135   206  PELAOU BLANC, 7:00:27 45:23:57,45:23:57, 7:00:27, 7:00:27 45:23:57 3135,3135, 7:00:27 45:23:57 3135   206, 206,"6,6",671,"3,3",PELAOU BLANC,3135,206,3341,2017,"Estelle, Éloi, Siloé"
126,3246, 6:55:58 44:35:34 3155    91  Tête de Gandin, 6:55:58 44:35:34,44:35:34, 6:55:58, 6:55:58 44:35:34 3155,3155, 6:55:58 44:35:34 3155    91,  91,"2,9",664,"0,7",Tête de Gandin,3155,91,3246,Printemps 2004,Estelle
116,3254, 6:52:12 44:32:14 3151   103  Tête de la Fréma, 6:52:12 44:32:14,44:32:14, 6:52:12, 6:52:12 44:32:14 3151,3151, 6:52:12 44:32:14 3151   103, 103,"3,3",640,"1,0",Tête de la Fréma,3151,103,3254,Automne 2003,Estelle
106,3298, 6:51:30 44:30:46 3219    79  Le Massour / Buc de Nubiera, 6:51:30 44:30:46,44:30:46, 6:51:30, 6:51:30 44:30:46 3219,3219, 6:51:30 44:30:46 3219    79,  79,"2,5",607,"0,5",Le Massour / Buc de Nubiera,3219,79,3298,2014,Estelle
77,3435, 7:02:42 45:29:51 3338    97  Pointe de la Traversière, 7:02:42 45:29:51,45:29:51, 7:02:42, 7:02:42 45:29:51 3338,3338, 7:02:42 45:29:51 3338    97,  97,"2,9",560,"1,4",Pointe de la Traversière,3338,97,3435,2003,Estelle
41,3834, 7:01:07 45:54:52 3760    74  Pointe Isabelle, 7:01:07 45:54:52,45:54:52, 7:01:07, 7:01:07 45:54:52 3760,3760, 7:01:07 45:54:52 3760    74,  74,"2,0",558,"0,3",Pointe Isabelle,3760,74,3834,2001,Estelle + Stage ENSA
86,3390, 7:03:19 45:57:29 3390     0  Col de la Grande Lui, 7:03:19 45:57:29,45:57:29, 7:03:19, 7:03:19 45:57:29 3390,3390, 7:03:19 45:57:29 3390     0,   0,"0,0",,,Col de la Grande Lui,3390,0,3390,2002,Estelle
103,3323, 7:00:42 45:57:58 3323     0  Col du Chardonnet, 7:00:42 45:57:58,45:57:58, 7:00:42, 7:00:42 45:57:58 3323,3323, 7:00:42 45:57:58 3323     0,   0,"0,0",,,Col du Chardonnet,3323,0,3323,2001,Estelle + Stage CAF
111,3289, 7:00:42 45:59:18 3289     0  Col Supérieur du Tour , 7:00:42 45:59:18,45:59:18, 7:00:42, 7:00:42 45:59:18 3289,3289, 7:00:42 45:59:18 3289     0,   0,"0,0",,,Col Supérieur du Tour ,3289,0,3289,2002,Estelle
113,3282, 7:00:58 45:59:09 3282     0  Col du Tour , 7:00:58 45:59:09,45:59:09, 7:00:58, 7:00:58 45:59:09 3282,3282, 7:00:58 45:59:09 3282     0,   0,"0,0",,,Col du Tour ,3282,0,3282,2001,Estelle + Stage CAF
117,3267, 7:01:31 45:58:58 3267     0  Fenêtre de Saleina, 7:01:31 45:58:58,45:58:58, 7:01:31, 7:01:31 45:58:58 3267,3267, 7:01:31 45:58:58 3267     0,   0,"0,0",,,Fenêtre de Saleina,3267,0,3267,2001,Estelle + Stage CAF
127,3252, 7:16:03 45:32:37 3252     0  Passage du Grand Neyron, 7:16:03 45:32:37,45:32:37, 7:16:03, 7:16:03 45:32:37 3252,3252, 7:16:03 45:32:37 3252     0,   0,"0,0",,,Passage du Grand Neyron,3252,0,3252,2015,Estelle
130,3235, 7:04:46 45:12:57 3235     0  Col de la Resta  , 7:04:46 45:12:57,45:12:57, 7:04:46, 7:04:46 45:12:57 3235,3235, 7:04:46 45:12:57 3235     0,   0,"0,0",,,Col de la Resta  ,3235,0,3235,2003,Estelle
138,3201, 6:46:51 46:15:45 2432   769  MONT DE GRANGE, 6:46:51 46:15:45,46:15:45, 6:46:51, 6:46:51 46:15:45 2432,2432, 6:46:51 46:15:45 2432   769, 769,"31,6",1230,"10,3",MONT DE GRANGE,2432,769,3201,2012,
139,3200,-0:19:48 42:50:07 2824   376  PIC D'ARRIEL,-0:19:48 42:50:07,42:50:07,-0:19:48,-0:19:48 42:50:07 2824,2824,-0:19:48 42:50:07 2824   376, 376,"13,3",1374,"2,1",PIC D'ARRIEL,2824,376,3200,2005,"Pierric, Laurent"
140,3198, 6:47:08 45:42:20 2905   293  Les Grandes Aiguilles, 6:47:08 45:42:20,45:42:20, 6:47:08, 6:47:08 45:42:20 2905,2905, 6:47:08 45:42:20 2905   293, 293,"10,1",691,"2,5",Les Grandes Aiguilles,2905,293,3198,2016,
141,3198, 7:23:54 44:07:20 3059   139  Cime de la Malédie, 7:23:54 44:07:20,44:07:20, 7:23:54, 7:23:54 44:07:20 3059,3059, 7:23:54 44:07:20 3059   139, 139,"4,5",1173,"0,7",Cime de la Malédie,3059,139,3198,2009,Laurent
142,3190,-0:17:37 42:49:54 3071   119  Pic de la Frondella,-0:17:37 42:49:54,42:49:54,-0:17:37,-0:17:37 42:49:54 3071,3071,-0:17:37 42:49:54 3071   119, 119,"3,9",1555,"0,5",Pic de la Frondella,3071,119,3190,2006,Estelle
143,3196, 6:58:09 44:42:25 3081   115  Pic Foréant, 6:58:09 44:42:25,44:42:25, 6:58:09, 6:58:09 44:42:25 3081,3081, 6:58:09 44:42:25 3081   115, 115,"3,7",749,1.6,Pic Foréant,3081,115,3196,Hiver 2007,Estelle
144,3192, 7:27:03 44:04:26 2872   320  Mont Bego, 7:27:03 44:04:26,44:04:26, 7:27:03, 7:27:03 44:04:26 2872,2872, 7:27:03 44:04:26 2872   320, 320,"11,1",1016,"1,9",Mont Bego,2872,320,3192,2002,Estelle
145,3208, 6:59:48 44:16:01 3007   201  CORBORANT, 6:59:48 44:16:01,44:16:01, 6:59:48, 6:59:48 44:16:01 3007,3007, 6:59:48 44:16:01 3007   201, 201,"6,7",1520,"2,7",CORBORANT,3007,201,3208,2004,Jean-Philippe MASSON
146,3188, 0:58:52 42:33:20 2950   238  SUBENUIX, 0:58:52 42:33:20,42:33:20, 0:58:52, 0:58:52 42:33:20 2950,2950, 0:58:52 42:33:20 2950   238, 238,"8,1",1782,"3,1",SUBENUIX,2950,238,3188,2008,Estelle
147,3177, 6:21:53 45:34:00 2484   693  LE GRAND ARC, 6:21:53 45:34:00,45:34:00, 6:21:53, 6:21:53 45:34:00 2484,2484, 6:21:53 45:34:00 2484   693, 693,"27,9",1091,"5,8",LE GRAND ARC,2484,693,3177,Automne 2015,"Estelle, Éloi, Siloé"
148,3168, 7:00:20 45:23:23 3072    96  Pointe des Fours, 7:00:20 45:23:23,45:23:23, 7:00:20, 7:00:20 45:23:23 3072,3072, 7:00:20 45:23:23 3072    96,  96,"3,1",437,"0,9",Pointe des Fours,3072,96,3168,2017,"Estelle, Éloi, Siloé"
149,3176, 7:13:27 44:09:50 2888   288  POINTE GIEGN, 7:13:27 44:09:50,44:09:50, 7:13:27, 7:13:27 44:09:50 2888,2888, 7:13:27 44:09:50 2888   288, 288,"10,0",1048,"2,6",POINTE GIEGN,2888,288,3176,2011,
150,3175, 7:18:43 44:09:40 3067   108  Il Baus / Cima del Baus, 7:18:43 44:09:40,44:09:40, 7:18:43, 7:18:43 44:09:40 3067,3067, 7:18:43 44:09:40 3067   108, 108,"3,5",784,"0,2",Il Baus / Cima del Baus,3067,108,3175,2011,
151,3172, 0:01:24 42:44:10 2801   371  PIMENE, 0:01:24 42:44:10,42:44:10, 0:01:24, 0:01:24 42:44:10 2801,2801, 0:01:24 42:44:10 2801   371, 371,"13,2",1279,"3,5",PIMENE,2801,371,3172,1999,Estelle
152,3171, 6:04:51 44:56:49 3019   152  Tête de la Muraillette, 6:04:51 44:56:49,44:56:49, 6:04:51, 6:04:51 44:56:49 3019,3019, 6:04:51 44:56:49 3019   152, 152,"5,0",664,"1,0",Tête de la Muraillette,3019,152,3171,2007,"Pierric, Laurent"
153,3167, 7:02:58 45:29:06 3167     0  Col de la Tsanteleina   , 7:02:58 45:29:06,45:29:06, 7:02:58, 7:02:58 45:29:06 3167,3167, 7:02:58 45:29:06 3167     0,   0,"0,0",,,Col de la Tsanteleina   ,3167,0,3167,2003,Estelle
154,3164,-0:33:52 42:45:54 2640   524  PICO DE LA GARGANTA / PIC D’ASPE,-0:33:52 42:45:54,42:45:54,-0:33:52,-0:33:52 42:45:54 2640,2640,-0:33:52 42:45:54 2640   524, 524,"19,8",1824,"6,5",PICO DE LA GARGANTA / PIC D’ASPE,2640,524,3164,2004,Estelle
155,3161, 6:17:16 44:38:57 2782   379  GRANDE AUTANE, 6:17:16 44:38:57,44:38:57, 6:17:16, 6:17:16 44:38:57 2782,2782, 6:17:16 44:38:57 2782   379, 379,"13,6",792,"3,8",GRANDE AUTANE,2782,379,3161,Automne 2007,Estelle
156,3161, 0:27:00 42:44:06 2964   197  Pic de Hourgade, 0:27:00 42:44:06,42:44:06, 0:27:00, 0:27:00 42:44:06 2964,2964, 0:27:00 42:44:06 2964   197, 197,"6,6",1231,"3,4",Pic de Hourgade,2964,197,3161,2019,"Estelle, Eloi, Siloé"
157,3148, 0:28:59 42:42:19 3034   114  Pic Gourdon, 0:28:59 42:42:19,42:42:19, 0:28:59, 0:28:59 42:42:19 3034,3034, 0:28:59 42:42:19 3034   114, 114,"3,8",1131,"0,5",Pic Gourdon,3034,114,3148,2019,Eloi (+ Estelle et Siloé)
158,3154, 6:27:11 44:37:12 2824   330  TETE DE L'HIVERNET, 6:27:11 44:37:12,44:37:12, 6:27:11, 6:27:11 44:37:12 2824,2824, 6:27:11 44:37:12 2824   330, 330,"11,7",731,"4,2",TETE DE L'HIVERNET,2824,330,3154,2011,Estelle
159,3152, 6:41:57 44:30:02 2945   207  TETE DE VALLON CLAOUS, 6:41:57 44:30:02,44:30:02, 6:41:57, 6:41:57 44:30:02 2945,2945, 6:41:57 44:30:02 2945   207, 207,"7,0",1224,"3,6",TETE DE VALLON CLAOUS,2945,207,3152,Automne 2003,Estelle
160,3153,-0:17:00 42:55:52 2692   461  PIC DES TAILLADES / GRAND GABIZOS,-0:17:00 42:55:52,42:55:52,-0:17:00,-0:17:00 42:55:52 2692,2692,-0:17:00 42:55:52 2692   461, 461,"17,1",1292,"4,3",PIC DES TAILLADES / GRAND GABIZOS,2692,461,3153,2010,
161,3146, 6:44:26 44:54:08 2650   496  Le Chenaillet, 6:44:26 44:54:08,44:54:08, 6:44:26, 6:44:26 44:54:08 2650,2650, 6:44:26 44:54:08 2650   496, 496,"18,7",955,"4,1",Le Chenaillet,2650,496,3146,2002 / Printemps 2017,"Estelle, Pierric, Marie, Pascal / Estelle, Éloi, Siloé"
162,3152, 1:01:39 42:31:31 2909   243  Pic de Mainera, 1:01:39 42:31:31,42:31:31, 1:01:39, 1:01:39 42:31:31 2909,2909, 1:01:39 42:31:31 2909   243, 243,"8,4",1554,"1,4",Pic de Mainera,2909,243,3152,2008,Estelle
163,3141, 6:54:32 45:12:06 2917   224  POINTE DROSET, 6:54:32 45:12:06,45:12:06, 6:54:32, 6:54:32 45:12:06 2917,2917, 6:54:32 45:12:06 2917   224, 224,"7,7",731,"1,5",POINTE DROSET,2917,224,3141,2017,"Estelle, Éloi, Siloé"
164,3141, 7:18:26 44:10:07 3051    90  Cima Paganini, 7:18:26 44:10:07,44:10:07, 7:18:26, 7:18:26 44:10:07 3051,3051, 7:18:26 44:10:07 3051    90,  90,"2,9",610,"0,3",Cima Paganini,3051,90,3141,2011,
165,3140, 6:39:33 44:26:20 2984   156  LA CHALANCHE, 6:39:33 44:26:20,44:26:20, 6:39:33, 6:39:33 44:26:20 2984,2984, 6:39:33 44:26:20 2984   156, 156,"5,2",1220,"1,1",LA CHALANCHE,2984,156,3140,Automne 2020,Éloi
166,3140, 6:07:11 45:38:39 2045  1095  MONT COLOMBIER, 6:07:11 45:38:39,45:38:39, 6:07:11, 6:07:11 45:38:39 2045,2045, 6:07:11 45:38:39 2045  1095,1095,"53,5",1635,"7,8",MONT COLOMBIER,2045,1095,3140,2008,Estelle
167,3140, 7:26:17 44:07:44 2852   288  CIME EST DE L'AGNEL, 7:26:17 44:07:44,44:07:44, 7:26:17, 7:26:17 44:07:44 2852,2852, 7:26:17 44:07:44 2852   288, 288,"10,1",928,"1,5",CIME EST DE L'AGNEL,2852,288,3140,2009,
168,3138, 6:18:44 44:14:50 2189   949  BLAYEUL SOMMET, 6:18:44 44:14:50,44:14:50, 6:18:44, 6:18:44 44:14:50 2189,2189, 6:18:44 44:14:50 2189   949, 949,"43,4",1257,"13,2",BLAYEUL SOMMET,2189,949,3138,2010,
169,3124,-0:01:37 42:41:17 3006   118  Le Casque,-0:01:37 42:41:17,42:41:17,-0:01:37,-0:01:37 42:41:17 3006,3006,-0:01:37 42:41:17 3006   118, 118,"3,9",884,"0,8",Le Casque,3006,118,3124,2010,Estelle
170,3128,-0:30:13 42:55:13 2606   522  L'Escarpu / Pic de Sesques,-0:30:13 42:55:13,42:55:13,-0:30:13,-0:30:13 42:55:13 2606,2606,-0:30:13 42:55:13 2606   522, 522,"20,0",1459,"9,8",L'Escarpu / Pic de Sesques,2606,522,3128,2008,
171,3129, 6:05:14 44:58:05 2830   299  AIGUILLE DE VENOSC, 6:05:14 44:58:05,44:58:05, 6:05:14, 6:05:14 44:58:05 2830,2830, 6:05:14 44:58:05 2830   299, 299,"10,6",679,"2,0",AIGUILLE DE VENOSC,2830,299,3129,2007,"Pierric, Laurent"
172,3127, 0:28:03 42:41:41 3020   107  Pic de Clarabide, 0:28:03 42:41:41,42:41:41, 0:28:03, 0:28:03 42:41:41 3020,3020, 0:28:03 42:41:41 3020   107, 107,"3,5",925,"0,8",Pic de Clarabide,3020,107,3127,2019,"Estelle, Eloi, Siloé"
173,3126, 6:53:40 45:45:44 2967   159  Mont Favre / Pointe des Charmont Sud, 6:53:40 45:45:44,45:45:44, 6:53:40, 6:53:40 45:45:44 2967,2967, 6:53:40 45:45:44 2967   159, 159,"5,4",550,"0,7",Mont Favre / Pointe des Charmont Sud,2967,159,3126,2003,Estelle
174,3120, 6:49:09 45:08:39 3046    74  Gros Peyron, 6:49:09 45:08:39,45:08:39, 6:49:09, 6:49:09 45:08:39 3046,3046, 6:49:09 45:08:39 3046    74,  74,"2,4",381,"0,5",Gros Peyron,3046,74,3120,2017,"Estelle, Éloi, Siloé"
175,3121, 6:21:39 44:39:49 2917   204  LE GARABRUT, 6:21:39 44:39:49,44:39:49, 6:21:39, 6:21:39 44:39:49 2917,2917, 6:21:39 44:39:49 2917   204, 204,"7,0",734,"1,4",LE GARABRUT,2917,204,3121,2011,(Estelle)
176,3118, 6:41:04 45:17:48 3016   102  Pointe de l’Observatoire, 6:41:04 45:17:48,45:17:48, 6:41:04, 6:41:04 45:17:48 3016,3016, 6:41:04 45:17:48 3016   102, 102,"3,4",332,"0,9",Pointe de l’Observatoire,3016,102,3118,2017,"Estelle, Éloi, Siloé"
177,3109, 6:27:24 46:06:25 1863  1246  Le Môle, 6:27:24 46:06:25,46:06:25, 6:27:24, 6:27:24 46:06:25 1863,1863, 6:27:24 46:06:25 1863  1246,1246,"66,9",1413,"7,7",Le Môle,1863,1246,3109,2009,"Estelle, Éloi"
178,3107, 6:41:25 44:06:02 2693   414  LE GRAND COYER, 6:41:25 44:06:02,44:06:02, 6:41:25, 6:41:25 44:06:02 2693,2693, 6:41:25 44:06:02 2693   414, 414,"15,4",1134,"5,8",LE GRAND COYER,2693,414,3107,2016,"Estelle, Éloi, Siloé"
179,3111, 7:08:08 44:09:53 2711   400  MONT SAINT SAUVEUR, 7:08:08 44:09:53,44:09:53, 7:08:08, 7:08:08 44:09:53 2711,2711, 7:08:08 44:09:53 2711   400, 400,"14,8",926,"4,8",MONT SAINT SAUVEUR,2711,400,3111,2004,"Pierric, Marie & Jphi"
180,3112, 6:58:12 46:07:15 2786   326  LE LUISIN, 6:58:12 46:07:15,46:07:15, 6:58:12, 6:58:12 46:07:15 2786,2786, 6:58:12 46:07:15 2786   326, 326,"11,7",1041,"2,3",LE LUISIN,2786,326,3112,2012,Estelle
181,3108, 7:22:56 44:05:58 2828   280  MONT PONSET, 7:22:56 44:05:58,44:05:58, 7:22:56, 7:22:56 44:05:58 2828,2828, 7:22:56 44:05:58 2828   280, 280,"9,9",870,"1,4",MONT PONSET,2828,280,3108,2009,Laurent
182,3119, 0:37:56 42:41:46 2737   382  PIC DE SAUVEGARDE, 0:37:56 42:41:46,42:41:46, 0:37:56, 0:37:56 42:41:46 2737,2737, 0:37:56 42:41:46 2737   382, 382,"14,0",1200,"3,1",PIC DE SAUVEGARDE,2737,382,3119,2019,"Estelle, Eloi, Siloé"
183,3102, 7:03:09 45:29:48 3102     0  Col de Rhème-Golette, 7:03:09 45:29:48,45:29:48, 7:03:09, 7:03:09 45:29:48 3102,3102, 7:03:09 45:29:48 3102     0,   0,"0,0",,,Col de Rhème-Golette,3102,0,3102,2003,Estelle
184,3096,-0:05:14 42:43:20 2716   380  PIC GABIET,-0:05:14 42:43:20,42:43:20,-0:05:14,-0:05:14 42:43:20 2716,2716,-0:05:14 42:43:20 2716   380, 380,"14,0",1184,"3,4",PIC GABIET,2716,380,3096,2020,"Estelle, Siloé"
185,3095, 7:14:08 44:10:34 2855   240  TETE DES TABLASSES, 7:14:08 44:10:34,44:10:34, 7:14:08, 7:14:08 44:10:34 2855,2855, 7:14:08 44:10:34 2855   240, 240,"8,4",909,"1,6",TETE DES TABLASSES,2855,240,3095,2011,
